ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue d'Ostende;E-2 S / H-3 S;P>25638;3,0;0,698;;;20/04/2012;08:45;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Henriette Cabot;E-3 S / H-4 S;P>25681;3,0;0,602;;;20/04/2012;06:35;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;BD JKF (aldi);E-2 S / H -3S;P>29339;3,0;0,597;;;20/04/2012;06:41;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av R Schuman/Rue G Pompidou;E-3 S / H-6 S;P>25689;3,0;0,783;;;20/04/2012;06:59;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue du Cdt G Bieler;E-1 S / H-2 S;P>25693;3,0;0,607;;;20/04/2012;07:50;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue H Dunant;E-2 S / H-4 S;P>25698;3,0;0,680;;;20/04/2012;07:40;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau/Rue H Barbusse;E-3 S / H-4 S;P>25703;3,0;0,483;;;20/04/2012;07:15;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau/Rue G St Hilaire;E-3 S / H-4 S;P>25704;3,0;0,497;;;20/04/2012;07:09;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Poete;E-2 S / H-3 S;P>25707;3,0;0,846;;;20/04/2012;07:27;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av de la République (face au n° 29);E-2 S / H-2 S;P>25710;3,0;0,924;;;20/04/2012;07:34;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (NETTO);E-1 S / H-2 S;P>25648;4,0;0,659;;;20/04/2012;08:35;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Bd de Verdun;E-2 S / H-3 S;P>25654;4,0;0,815;;;20/04/2012;05:41;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de la Chaussée romaine (école);E-3 S / H-4 S;P>25664;4,0;1,001;;;20/04/2012;06:08;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue du Dr Cordier/Allée des Tilleuls;E-2 S / H-3 S;P>25666;4,0;1,074;;;20/04/2012;05:55;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Av du Cimetière de la Tombelle;E-2 S / H-3 S;P>25676;4,0;0,882;;;20/04/2012;05:49;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25683;4,0;0,825;;;20/04/2012;06:51;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25684;4,0;0,820;;;20/04/2012;06:53;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;E-1 S / H-1 S;P>25694;4,0;0,908;;;20/04/2012;08:01;
ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Place des sports;E-4 S / H-6 S;P>25774;4,0;0,667;;;25/04/2012;13:22;
ST QUENTIN;;Verre Couleur;2571;OMISSY;OMISSY;Déchetterie;E-1 S / H-1 S impératif;P>25750;4,0;0,942;;;25/04/2012;15:12;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Intermarché;E-1 S / H-1 S;P>25773;3,0;0,741;;;25/04/2012;13:02;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Intermarché;E-1 S / H-1 S;P>25772;3,0;0,751;;;25/04/2012;13:04;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Rue Voltaire;E-3 S / H-6 S;P>26940;3,0;0,633;;;25/04/2012;13:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Rue Paul Langevin / Place 8 mai 1945;E-1 S / H-2 S;P>25781;3,0;0,432;;;25/04/2012;13:31;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;OMISSY;Déchetterie;;P>31032;3,0;0,849;;;25/04/2012;15:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;SAINT QUENTIN;Dans l'Hopital rue Fayet;sur appel;P>28640;3,0;0,838;;;25/04/2012;14:09;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bvd Roosevelt PORTEUR;1 sem;P>25688;3,0;0,850;;;25/04/2012;15:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Alfred Clin (hors Heures scolaires);2 sem;P>25682;3,0;0,681;;;25/04/2012;15:38;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (face au 105) Rue de Ham;4 sem;P>25656;3,0;0,704;;;25/04/2012;16:02;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Peronne mairie PORTEUR;2 sem;P>25657;3,0;0,785;;;25/04/2012;16:22;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue Georges Sand;E-4 S / H-8 S;P>25674;3,0;0,672;;;25/04/2012;13:44;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rampe St Prix;E-3 S / H-4 S;P>25653;3,0;0,731;;;25/04/2012;13:49;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25662;3,0;0,824;;;25/04/2012;14:03;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25663;3,0;0,721;;;25/04/2012;14:09;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Av Faidherbe;1 sem;P>25725;4,0;0,859;;;25/04/2012;15:30;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,867;;;25/04/2012;14:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place du GI Floy;2 sem;P>25711;4,0;1,088;;;25/04/2012;14:19;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Suzannes;2 sem;P>25720;4,0;1,127;;;25/04/2012;14:28;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;1,099;;;25/04/2012;14:40;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Michelet;2 sem;P>25718;4,0;1,080;;;25/04/2012;14:51;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Square Quentin de la Tour (Basilique);2 sem;P>25721;4,0;1,156;;;25/04/2012;15:00;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>27069;3,0;0,936;;;25/04/2012;14:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Déchetterie (Rue A Parmentier) Vidam;E-2 S / H-3 S;P>25661;3,0;0,716;;;25/04/2012;14:16;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Théophile Gautier PORTEUR;3 sem;P>25678;4,0;0,826;;;25/04/2012;15:46;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Fayet (angle R. JY Cousteau);E-3 S / H-3 S;P>25685;3,0;0,741;;;25/04/2012;14:28;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-1 S / H-2 S;P>28483;3,0;0,520;;;25/04/2012;14:45;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-1 S / H-2 S;P>25677;3,0;0,515;;;25/04/2012;14:47;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av R Schuman (centre social Europe);E-3 S / H-4 S;P>25705;3,0;0,957;;;25/04/2012;15:31;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Parking rue Leon Lemaire;1 sem;P>29127;3,0;0,934;;;25/04/2012;15:43;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Parking rue Leon Lemaire;1 sem;P>29128;3,0;0,905;;;25/04/2012;15:45;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue des Valenciennes;E-1 S / H-2 S;P>25687;4,0;1,085;;;25/04/2012;14:36;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face CIO);2 sem;P>25719;4,0;1,213;;;25/04/2012;15:50;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd de Richelieu (angle rue des Glacis);2 sem;P>25726;4,0;1,245;;;25/04/2012;15:51;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bvd Henri Martin;3 sem;P>25724;4,0;0,890;;;25/04/2012;15:59;
ST QUENTIN;;Verre Couleur;2303;FAYET;FAYET;AUCHAN;E-1 S / H-1 S;P>29297;4,0;0,777;;;26/04/2012;11:56;
ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;1,320;;;26/04/2012;08:38;
ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25757;4,0;0,917;;;26/04/2012;09:26;
ST QUENTIN;;Verre Couleur;2420;LESDINS;LESDINS;Rue de Picardie;E-2 S / H-3 S;P>25744;4,0;0,922;;;26/04/2012;11:22;
ST QUENTIN;;Verre Couleur;2549;NEUVILLE ST AMAND;NEUVILLE ST AMAND;Rue de la Fere;E-4 S / H-6 S;P>25786;4,0;0,851;;;26/04/2012;07:56;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FAYET;Auchan (accés Fayet);E-1 S / H-1 S;P>25737;3,0;0,555;;;26/04/2012;11:55;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Rue Gabriel Peri PK Maison de la culture;E-3 S / H-4 S;P>25776;3,0;0,935;;;26/04/2012;08:50;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;HARLY;Leclerc;E-1 S / H-1 S;P>25759;3,0;0,892;;;26/04/2012;09:24;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;HARLY;Leclerc;E-1 S / H-1 S;P>25758;3,0;0,780;;;26/04/2012;09:27;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;HARLY;Rue de Picardie;E-3 S / H-4 S;P>25754;3,0;0,545;;;26/04/2012;09:34;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;LESDINS;Rue de touraine (le long du canal);E-2 S / H-3 S;P>25745;3,0;0,581;;;26/04/2012;11:28;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;NEUVILLE ST AMAND;Vallée des Bourguignon;E-4 S / H-8 S;P>26943;3,0;0,662;;;26/04/2012;07:49;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ROUVROY;Route de ST Quentin;E-2 S / H-3 S;P>25769;3,0;0,994;;;26/04/2012;09:46;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (face n°22);E-3 S / H-5 S;P>25637;4,0;0,785;;;26/04/2012;08:09;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Maréchal Juin (bas);E-3 S / H-3 S;P>25639;4,0;0,805;;;26/04/2012;08:17;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Dr Camille Guérin;E-2 S / H-3 S;P>25651;3,0;0,586;;;26/04/2012;08:24;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd Cordier;E-2 S / H-2 S;P>25650;3,0;0,866;;;26/04/2012;08:30;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue de la Fère (parking);E-3 S / H-5 S;P>25649;4,0;0,535;;;26/04/2012;09:01;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Rue Raoul Huguet;E-3 S / H-4 S;P>25645;3,0;0,770;;;26/04/2012;09:10;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue G Brassens;E-2 S / H-3 S;P>25699;3,0;0,678;;;26/04/2012;09:52;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;E-1 S / H-1 S;P>25694;4,0;0,571;;;26/04/2012;10:02;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25683;4,0;0,642;;;26/04/2012;10:21;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Av des anciens Combattants d'AFN;E-3 S / H-4 S;P>25679;4,0;0,591;;;26/04/2012;11:40;
