;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Cannonniers;2 sem;P>25729;4,0;0,661;;;30/07/2012;10:38
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Bd du Maréchal Juin (bas);E-3 S / H-4 S;P>25639;4,0;0,740;;;11/07/2012;10:41
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Angle J Blanchot / L lemaire face crèche;;P>33899;3,0;0,245;;;30/07/2012;10:43
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;0,360;;;30/07/2012;10:44
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;0,995;;;30/07/2012;10:45
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;SAINT QUENTIN CENTRE;Avenue Faidherbe (bas);4 sem;P>30778;3,0;0,474;;;16/07/2012;10:45
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;1 sem;P>31031;3,0;0,807;;;30/07/2012;10:50
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Av des anciens Combattants d'AFN;E-3 S / H-4 S;P>25679;4,0;0,620;;;06/07/2012;10:50
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,796;;;16/07/2012;10:50
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Square Quentin de la Tour (Basilique);2 sem;P>25721;4,0;0,661;;;30/07/2012;10:52
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Rue Georges Herbin;E-3 S / H-4 S;P>25775;3,0;0,448;;;11/07/2012;10:53
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Suzannes;2 sem;P>25720;4,0;0,858;;;16/07/2012;10:56
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face au n°1) en haut;2 sem;P>25717;4,0;0,615;;;16/07/2012;11:01
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue d'Alembert;E-10 S / H-10 S;P>25708;3,0;0,757;;;06/07/2012;11:03
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place du GI Floy;2 sem;P>25711;4,0;0,539;;;09/07/2012;11:04
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av de la Résistance;E-4 S / H-6 S;P>25700;3,0;0,879;;;06/07/2012;11:10
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,381;;;09/07/2012;11:10
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;0,272;;;16/07/2012;11:11
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Intermarché;E-1 S / H-1 S;P>25772;3,0;0,914;;;11/07/2012;11:12
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;1 sem;P>31031;3,0;0,840;;;16/07/2012;11:12
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Intermarché;E-1 S / H-1 S;P>25773;3,0;0,725;;;11/07/2012;11:13
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Michelet;2 sem;P>25718;4,0;0,417;;;09/07/2012;11:17
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Rue Paul Langevin / Place 8 mai 1945;E-1 S / H-2 S;P>25781;3,0;0,524;;;11/07/2012;11:29
;ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25759;4,0;0,402;;;09/07/2012;11:30
;ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25757;4,0;0,402;;;09/07/2012;11:31
;ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25758;4,0;0,253;;;09/07/2012;11:32
;ST QUENTIN;;Verre Couleur;2525;MORCOURT;MORCOURT;Rue du Commandant Guy (terrain de foot);E-2 S / H-3 S;P>25746;3,0;0,923;;;11/07/2012;11:52
;ST QUENTIN;;Verre Couleur;2319;FONSOMMES;FONSOMMES;Rue du Commandant Guy (salle de sport);E-3 S / H-5 S;P>25741;4,0;1,167;;;11/07/2012;12:23
;ST QUENTIN;;Verre Couleur;2322;FONTAINE NOTRE DAME;FONTAINE NOTRE DAME;Grande Rue;E-2 S / H-3 S;P>25742;3,0;0,900;;;11/07/2012;12:24
;ST QUENTIN;;Verre Couleur;2319;FONSOMMES;FONSOMMES;Grand Place (transformateur);E-2 S / H-3 S;P>25740;3,0;0,915;;;11/07/2012;12:29
;ST QUENTIN;;Verre Couleur;2420;LESDINS;LESDINS;Rue de Picardie;E-2 S / H-3 S;P>25744;4,0;1,251;;;11/07/2012;12:49
;ST QUENTIN;;Verre Couleur;2420;LESDINS;LESDINS;Rue de touraine (le long du canal);E-2 S / H-3 S;P>25745;3,0;0,935;;;11/07/2012;12:58
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;1 sem;P>31031;3,0;0,703;;;02/07/2012;14:08
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;1 sem;P>31031;3,0;0,764;;;23/07/2012;14:08
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;0,763;;;02/07/2012;14:09
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;0,728;;;23/07/2012;14:15
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Parking rue Leon Lemaire;1 sem;P>29127;3,0;0,576;;;23/07/2012;14:16
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Rue Lamartine;12 sem;P>29289;3,0;0,364;;;23/07/2012;14:26
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;SAINT QUENTIN;Dans l'Hopital rue Fayet;sur appel;P>28640;3,0;0,726;;;02/07/2012;14:33
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (face au 105) Rue de Ham;4 sem;P>25656;3,0;0,359;;;23/07/2012;14:34
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Michelet;2 sem;P>25718;4,0;0,573;;;23/07/2012;14:46
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bvd Roosevelt PORTEUR;1 sem;P>25688;3,0;0,297;;;23/07/2012;14:52
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face au n°1) en haut;2 sem;P>25717;4,0;0,305;;;02/07/2012;14:55
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD EST;Av Léo Lagrange;2 sem;P>25634;3,0;0,356;;;23/07/2012;14:56
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;2 sem;P>25722;4,0;0,295;;;23/07/2012;14:56
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;0,794;;;23/07/2012;15:04
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face CIO);2 sem;P>25719;4,0;0,867;;;02/07/2012;15:06
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Av Faidherbe;1 sem;P>25725;4,0;0,891;;;23/07/2012;15:15
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place du GI Floy;2 sem;P>25711;4,0;0,300;;;23/07/2012;15:16
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN;Parking rue Leon Lemaire;1 sem;P>29127;3,0;0,766;;;02/07/2012;15:17
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bvd Henri Martin;3 sem;P>25724;4,0;0,307;;;23/07/2012;15:30
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Av Faidherbe;1 sem;P>25725;4,0;0,592;;;02/07/2012;15:31
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd de Richelieu (angle rue des Glacis);2 sem;P>25726;4,0;0,722;;;02/07/2012;15:38
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;2 sem;P>25722;4,0;0,811;;;02/07/2012;15:41
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face CIO);2 sem;P>25719;4,0;0,769;;;23/07/2012;15:42
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue de Baudreuil;2 sem;P>25723;4,0;0,102;;;02/07/2012;15:42
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Peronne mairie PORTEUR;2 sem;P>25657;3,0;0,615;;;02/07/2012;15:46
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,787;;;23/07/2012;15:49
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Cannonniers;2 sem;P>25729;4,0;0,803;;;02/07/2012;15:52
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue Felix Faure (CRS 21);sur appel;P>25728;4,0;0,486;;;23/07/2012;15:59
;ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25757;4,0;0,676;;;23/07/2012;16:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue des Suzannes;2 sem;P>25720;4,0;0,581;;;02/07/2012;16:02
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue du Petit Origny (place du marché);1 sem;P>25714;4,0;0,798;;;02/07/2012;16:12
;ST QUENTIN;;Verre Couleur;2371;HARLY;HARLY;Leclerc;E-1 S / H-1 S;P>25758;4,0;0,678;;;23/07/2012;16:15
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Square Quentin de la Tour (Basilique);2 sem;P>25721;4,0;0,592;;;02/07/2012;16:22
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Bvd Roosevelt PORTEUR;1 sem;P>25688;3,0;0,527;;;02/07/2012;16:33
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (face au 105) Rue de Ham;4 sem;P>25656;3,0;0,766;;;02/07/2012;16:39
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Alfred Clin (hors Heures scolaires);2 sem;P>25682;3,0;0,381;;;02/07/2012;16:45
;ST QUENTIN;;Verre Couleur;2142;CASTRES;CASTRES;Rue du Fort;E-3 S / H-6 S;P>25770;3,0;0,673;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2303;FAYET;FAYET;AUCHAN;E-1 S / H-1 S;P>29297;4,0;0,673;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Intermarché;E-1 S / H-1 S;P>25772;3,0;0,925;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Intermarché;E-1 S / H-1 S;P>25773;3,0;0,916;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Rue Gambetta/Rue Gagarine;E-4 S / H-6 S;P>25778;3,0;0,682;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Rue Paul Langevin / Place 8 mai 1945;E-1 S / H-2 S;P>25781;3,0;0,906;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2359;GRUGIES;GRUGIES;Rue d'Ile de France dérrière Eglise;E-3 S / H-4 S;P>25784;3,0;0,897;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2359;GRUGIES;GRUGIES;Route du pont;E-2 S / H-3 S;P>25785;4,0;0,685;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2359;GRUGIES;GRUGIES;Route du pont;E-2 / H-3;P>29784;3,0;0,888;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2525;MORCOURT;MORCOURT;Rue du Commandant Guy (terrain de foot);E-2 S / H-3 S;P>25746;3,0;1,099;;;27/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2659;ROUVROY;ROUVROY;Route de ST Quentin;E-2 S / H-2 S;P>25769;3,0;0,663;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris (ALDI);E-2 S / H-2 S;P>25668;3,0;0,467;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN SUD OUEST;Rue de Paris / Face au stade de foot;E-3 S / H-4 S;P>25669;3,0;0,747;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-2 S / H-2 S;P>25677;3,0;0,476;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Av des anciens Combattants d'AFN;E-3 S / H-4 S;P>25679;4,0;0,760;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Henriette Cabot;E-3 S / H-4 S;P>25681;3,0;0,579;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25683;4,0;0,785;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;CORA (parking);E-1 S / H-1 S;P>25684;3,0;0,598;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av du Gle de Gaulle;E-1 S / H-1 S;P>25694;4,0;0,648;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue H Dunant;E-2 S / H-4 S;P>25698;3,0;0,374;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN  EST;RD 675 vers Omissy vers déchetterie;E-3 S / H-4 S;P>25702;4,0;0,872;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau/Rue G St Hilaire;E-3 S / H-4 S;P>25704;3,0;0,495;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Rue Boileau;E-4 S / H-6 S;P>25709;3,0;0,757;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN EST;Av de la République (face au n° 29);E-2 S / H-2 S;P>25710;3,0;0,933;;;25/07/2012;00:00
;ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Place du 87 RI Rue Thiers;E-2 S / H-2 S;P>28483;3,0;0,561;;;25/07/2012;00:00
